year,title,inn,ok1,ok2,ok3,region,of,of_lag,ta_fix,ta_fix_lag,ta_nonfix,ta_nonfix_lag,ta,ta_lag,tp_cap,tp_cap_lag,debt_long,debt_long_lag,tp_long,tp_long_lag,debt_short,debt_short_lag,tp_short,tp_short_lag,tp,tp_lag,sales,sales_lag,profit_operational,profit_operational_lag,exp_interest,exp_interest_lag,profit_before_tax,profit_before_tax_lag,cash_oper_inflow,cash_oper_inflow_sales,paid_to_supplier,paid_to_worker,cash_interest,cash_investment_of
2012,ЛУКАС-ЗОЛОТО,7709733314,51,47,34,77.0,2.1,3.2,2.1,3.2,1293.9,1525.9,1296.0,1529.2,610.4,571.6,179.8,481.3,179.8,481.3,480.6,347.4,505.8,476.2,1296.0,1529.2,1340.7,1438.4,117.6,445.6,53.0,25.7,59.6,361.7,999.1,871.3,545.7,75.4,219.2,0.0
2012,Спектр,7733602577,51,4,0,77.0,0.6,0.5,0.6,0.5,3222.5,2386.4,3223.2,2386.9,17.6,9.5,0.0,0.0,0.0,0.0,248.5,198.5,3205.6,2377.4,3223.2,2386.9,7197.9,6615.3,127.8,79.0,28.1,19.4,10.5,5.9,11925.9,5005.9,7550.9,6.0,28.1,0.0
2012,МЕТА,7804328002,37,10,1,78.0,1.0,0.5,7.3,5.9,2611.2,1998.2,2618.5,2004.1,53.3,8.7,0.0,0.0,0.0,0.0,1289.4,463.7,2565.2,1995.5,2618.5,2004.1,11590.4,11702.7,155.2,80.8,82.9,14.2,60.5,7.8,0.0,0.0,0.0,0.0,0.0,0.0
2012,СГК-ТРУБОПРОВОДСТРОЙ,8904052504,45,2,0,89.0,79.4,142.4,79.5,303.8,3095.7,1991.3,3175.3,2295.1,-719.5,-720.9,0.0,0.0,0.0,0.0,0.0,0.0,3894.8,3016.0,3175.3,2295.1,2805.3,8551.6,46.3,78.0,0.0,0.0,10.6,43.4,1748.8,1729.7,1228.7,508.2,0.0,12.6
2012,Бытовая техника,6658266025,51,43,1,66.0,0.0,0.0,0.0,0.0,1848.2,1787.7,1848.3,1787.7,-144.6,97.5,399.0,452.2,399.0,452.2,862.7,797.8,1593.9,1238.1,1848.3,1787.7,7813.6,7975.3,-246.6,-161.2,52.9,33.5,-242.1,19.1,9837.5,8066.8,7978.5,3.0,50.5,0.0
2012,Контейнекс РУС,7729571397,51,65,6,77.0,0.0,0.0,0.0,0.0,476.2,289.8,476.2,289.8,229.2,101.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,188.8,476.2,289.8,1023.8,615.3,166.3,75.0,0.2,0.0,160.3,78.4,1071.0,1019.8,814.7,0.2,0.2,0.0
2012,"Торговый дом ""ЛУКОЙЛ""",8607100593,51,90,0,86.0,512.7,431.4,532.8,436.4,13188.9,8366.1,13721.7,8802.5,835.6,776.0,0.0,0.0,28.5,65.0,2.3,0.1,12857.6,7961.6,13721.7,8802.5,72749.2,58569.0,284.5,460.3,3.3,0.3,345.5,370.7,77704.6,72526.2,67802.2,662.7,1.1,178.5
2012,МАЗДА МОТОР РУС,7743580770,50,10,0,77.0,157.6,117.1,485.9,527.5,5764.5,13243.0,6250.4,13770.5,2672.2,2588.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.3,11182.6,6250.4,13770.5,40002.0,31332.9,65.3,1209.5,0.0,0.0,175.0,1906.9,0.0,0.0,0.0,0.0,0.0,0.0
2012,Геламко,7714631036,45,11,0,77.0,11.6,6.4,68.1,119.0,558.2,543.0,626.3,662.0,-205.9,-295.2,502.4,523.1,516.4,569.6,155.2,131.6,315.8,387.6,626.3,662.0,1601.3,185.6,118.6,0.0,29.0,27.4,113.0,-53.2,1724.3,1722.9,1653.3,46.4,0.0,0.0
2012,Дельта Строй,7721542250,45,1,0,77.0,0.3,0.2,0.0,0.0,0.0,0.0,434.1,607.3,22.0,10.2,0.0,0.0,0.0,0.0,132.3,103.1,0.0,0.0,434.1,607.3,1177.0,1636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Петротрейд-М,7714623370,51,51,0,77.0,0.2,0.2,16.0,5.5,647.8,683.3,663.9,688.8,164.9,62.9,180.1,161.4,448.2,429.4,36.2,31.1,50.7,196.5,663.9,688.8,2018.6,1840.7,121.8,84.1,7.5,9.9,128.3,74.4,0.0,0.0,0.0,0.0,0.0,0.0
2012,АстраЗенека Фармасьютикалз,7704579700,51,46,1,77.0,213.6,277.3,574.0,469.8,10298.5,9485.9,10872.5,9955.7,699.1,1339.1,0.0,0.0,0.0,0.0,1701.5,1218.5,10173.4,8616.6,10872.5,9955.7,15355.7,14077.6,647.0,360.6,138.5,7.3,-762.0,-19.6,14202.3,11634.5,10706.0,1335.4,138.0,23.7
2012,Группа Компаний Независимость,7736530296,50,10,1,77.0,212.0,234.6,288.2,295.8,1258.1,1684.8,1546.3,1980.6,203.2,270.0,603.8,479.9,603.8,479.9,12.1,441.7,739.3,1230.7,1546.3,1980.6,7081.3,4502.4,-452.2,-397.5,71.2,88.1,-82.0,-125.1,7689.2,7195.4,7080.5,173.2,102.2,22.3
2012,Магистраль - Карт,7709647947,50,50,0,77.0,147.5,118.2,1828.8,3043.6,2190.3,1336.0,4019.1,4379.6,1501.1,2116.0,0.0,0.0,12.4,1.2,0.1,2.4,2505.6,2262.3,4019.1,4379.6,37173.5,22498.2,769.6,612.9,0.0,0.0,922.7,756.9,38103.1,36852.9,35982.1,168.1,0.0,58.5
2012,РусПромСталь,7708584966,51,52,0,77.0,5.4,0.4,0.0,0.0,0.0,0.0,243.7,185.4,4.9,4.0,0.0,0.0,0.0,0.0,14.3,4.7,0.0,0.0,243.7,185.4,2396.2,1548.3,0.0,0.0,1.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Фростмикс,7708585014,51,70,0,77.0,0.3,0.7,0.3,0.7,732.5,717.8,732.8,718.5,18.9,13.4,382.8,459.4,382.8,459.4,235.8,136.9,331.1,245.7,732.8,718.5,2626.3,2228.9,164.7,144.0,61.0,52.1,7.2,9.6,2713.1,2684.5,2618.2,15.5,60.0,0.0
2012,АльфаГрупп,7720540059,51,9,0,77.0,0.0,0.0,0.0,0.0,152.5,162.0,152.5,162.1,0.6,0.5,50.2,0.0,50.2,0.0,0.0,54.4,101.7,161.6,152.5,162.1,2794.3,2662.6,75.9,72.9,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2012,Элита-Финанс,7722563189,67,12,1,77.0,0.0,0.0,0.0,0.0,182.6,877.8,182.6,877.8,120.2,120.2,0.0,0.0,0.0,0.0,0.0,0.0,62.4,757.6,182.6,877.8,4275.0,3971.7,-4.4,3.7,0.0,0.0,0.0,0.1,2700.5,0.1,0.7,1.6,0.0,0.0
2012,Стройтех-5,7707569482,45,2,0,77.0,5.9,9.8,11.0,11.8,364.1,555.4,375.1,567.2,274.2,117.0,0.0,0.0,3.0,0.0,0.0,0.0,97.8,450.2,375.1,567.2,1578.2,1428.6,230.6,127.7,0.0,0.0,206.9,66.5,1398.3,1372.9,1178.3,95.8,0.0,0.0
2012,Бизнес-Финанс,7707572492,65,23,1,77.0,0.0,0.0,2.1,739.5,7714.0,6901.0,7716.1,7640.5,963.9,1039.4,0.0,0.0,0.0,0.0,6752.0,6601.0,6752.1,6601.0,7716.1,7640.5,1251398.1,1350993.4,442.1,352.9,292.6,344.0,263.6,161.0,0.0,0.0,1.9,1.6,292.6,0.0
2012,Почта Сервис,7714631212,52,61,0,77.0,11.0,13.2,19.8,20.0,1272.9,1573.5,1292.7,1593.6,147.1,603.8,0.0,0.0,0.2,1.8,0.0,0.0,1145.4,988.0,1292.7,1593.6,4397.8,4919.3,425.8,1009.3,0.0,0.0,356.1,956.1,4680.3,4467.9,3377.7,243.8,0.0,4.5
2012,"Торговый Дом ""САНТЭК""",7743579574,51,3,0,77.0,18.1,7.8,39.6,27.8,596.2,458.3,635.7,486.1,18.0,13.2,116.4,110.2,117.7,111.1,118.9,101.8,500.1,361.8,635.7,486.1,1429.2,1460.4,57.6,52.6,22.8,12.9,7.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0
2012,Прогресс-М,7724564244,65,23,1,77.0,0.0,0.0,0.0,0.0,226.1,163.2,226.1,163.2,-5.5,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,231.6,168.7,226.1,163.2,2104.8,10157.4,-0.1,-21.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Марко,7716540659,51,1,0,77.0,12.6,1.2,12.6,1.2,5365.9,3025.2,5378.5,3026.4,688.7,144.6,0.0,0.0,0.0,0.0,1054.5,384.1,4689.8,2881.8,5378.5,3026.4,24508.2,14407.3,116.2,-67.9,32.2,29.4,102.8,39.4,47783.9,23447.1,23859.9,7.0,0.0,0.0
2012,Центрнефтепродукт,7706607150,51,5,0,77.0,0.0,0.0,0.0,0.0,107.3,172.2,107.3,172.2,42.1,39.2,0.0,52.4,0.0,52.4,61.2,25.2,65.2,80.6,107.3,172.2,1496.4,1477.1,15.5,22.1,11.6,12.1,3.7,11.1,1925.8,1925.6,1828.7,0.8,0.0,0.0
2012,Спорт Форум,7728571563,93,4,0,77.0,1100.1,1221.0,4169.2,4356.2,1083.1,828.4,5252.3,5184.6,672.8,353.9,1196.9,2112.6,1200.3,2116.1,435.8,118.8,3379.2,2714.6,5252.3,5184.6,4667.5,4169.5,433.3,393.5,199.9,203.3,390.2,-12.8,5166.4,5007.7,2212.9,1526.3,262.9,430.0
2012,РОЛЬФ МОТОРС,7715586594,50,10,2,77.0,65.9,56.9,69.8,92.9,840.3,639.6,910.1,732.6,144.6,-148.6,0.0,0.0,4.1,3.4,542.6,777.2,761.4,877.7,910.1,732.6,9052.8,4418.6,208.5,-37.9,84.1,43.6,146.3,-78.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Строй Престиж,7706603638,45,21,0,77.0,7.5,6.7,7.5,6.7,2751.3,1233.2,2758.8,1239.9,61.1,43.9,540.6,0.0,540.7,0.0,1185.5,686.9,2157.0,1196.0,2758.8,1239.9,2022.8,2371.2,93.2,60.2,110.8,51.1,21.7,25.0,1414.8,769.8,2068.5,46.2,135.1,0.0
2012,Гугл,7704582421,74,40,0,77.0,283.9,217.8,323.8,238.3,3699.4,2042.1,4023.2,2280.4,2204.0,1207.2,0.0,0.0,6.7,4.7,0.3,0.3,1812.6,1068.5,4023.2,2280.4,11098.0,6838.8,1324.2,839.0,0.0,0.0,1307.8,842.2,10374.3,10329.3,8394.7,340.9,0.0,87.1
2012,ТопСервис,7710612829,51,84,0,77.0,18.7,29.4,0.0,0.0,0.0,0.0,740.9,741.1,8.8,5.3,300.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,740.9,741.1,5050.6,4583.1,0.0,0.0,6.1,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Дельта,7722564810,51,47,0,77.0,0.0,0.1,0.2,0.3,1898.3,770.9,1898.4,771.1,101.5,82.5,0.0,0.0,0.0,0.0,20.6,0.0,1796.9,688.6,1898.4,771.1,5156.4,4707.6,32.0,50.0,6.3,2.0,25.1,43.0,4190.6,4188.4,4321.6,4.5,5.6,0.0
2012,Грантэк XXI,3420011748,51,87,5,34.0,0.2,0.2,0.2,0.2,204.9,167.1,205.1,167.3,96.5,96.2,0.0,0.0,0.0,0.0,4.1,18.6,108.7,71.1,205.1,167.3,1000.2,185.3,3.5,-0.4,0.1,0.0,4.4,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
2012,Свотч Груп (РУС),7704582037,51,47,34,77.0,291.4,302.0,410.6,420.8,3094.8,2336.4,3505.4,2757.2,2154.5,1897.8,316.2,325.2,333.2,351.1,0.0,0.0,1017.6,508.3,3505.4,2757.2,4493.6,3582.7,-138.9,-309.4,3.4,3.4,-210.5,-325.7,4359.1,4318.6,4462.9,271.0,3.5,141.5
2012,Восточный Терминал,7703749163,51,51,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,97.1,46.7,-0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.1,46.7,1204.4,343.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,ПромСнаб-ГП,7724799084,51,1,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.3,295.9,2.7,0.8,0.0,0.0,0.0,0.0,657.2,212.1,0.0,0.0,1210.3,295.9,1937.0,302.2,0.0,0.0,66.6,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Дилижанс,7724799119,63,40,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,360.5,376.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.5,376.0,1290.8,395.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Светотехническая компания,7704787355,51,43,1,77.0,1.0,0.0,0.0,0.0,0.0,0.0,2349.4,258.0,12.5,0.1,0.0,0.0,0.0,0.0,976.7,0.0,0.0,0.0,2349.4,258.0,9342.7,0.2,0.0,0.0,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,ПАРНАС,5029153111,51,43,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.1,1353.6,5.6,1.3,0.0,0.0,0.0,0.0,257.8,0.0,0.0,0.0,2998.1,1353.6,3919.1,1097.1,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Морена,7713576745,52,12,0,77.0,8.4,10.4,8.5,10.9,531.9,667.7,540.4,678.5,14.6,3.2,171.0,336.5,171.0,336.5,54.6,0.0,354.9,338.8,540.4,678.5,1199.8,1348.5,50.1,81.6,33.4,34.5,14.6,12.7,1257.6,1254.3,966.7,73.8,31.6,0.0
2012,Вираж,7714633266,51,43,0,77.0,1.0,1.5,4.6,4.6,2244.2,1192.8,2248.8,1197.4,37.5,34.7,0.0,0.0,0.0,0.0,0.0,0.0,2211.3,1162.8,2248.8,1197.4,4624.0,3446.4,231.7,160.4,0.0,0.0,17.9,25.6,0.0,0.0,0.0,0.0,0.0,0.0
2012,МиФ,7701638725,51,51,0,77.0,3.5,3.0,3.5,12.0,103.3,74.9,106.8,86.8,11.8,11.2,0.0,0.0,0.0,0.0,0.0,7.1,95.0,75.6,106.8,86.8,1238.9,763.6,4.2,1.5,1.3,1.2,1.3,1.1,1266.4,1266.4,1229.0,4.0,0.0,2.8
2012,Маджестик,7709653732,51,70,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,904.2,111.8,2.9,0.3,0.0,0.0,0.0,0.0,31.4,0.1,0.0,0.0,904.2,111.8,1059.4,64.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Аутспан Интернешнл,7731537040,51,21,0,77.0,1086.2,8.4,1093.8,9.0,5292.8,2161.2,6386.6,2170.2,358.3,85.1,0.0,1491.7,0.0,1491.7,1542.9,402.5,6028.3,593.4,6386.6,2170.2,20676.5,6233.1,115.6,24.0,100.9,13.1,-51.8,-178.6,25255.7,23910.7,24863.9,110.8,0.0,0.0
2012,МДК,7733560359,51,45,0,77.0,1.9,3.1,1.9,3.1,1690.1,1017.7,1692.0,1020.7,15.2,10.8,0.0,0.0,0.0,0.0,119.3,179.6,1676.9,1009.9,1692.0,1020.7,3292.8,1955.0,91.3,90.5,14.3,10.6,5.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Нью Медиа Ледженд,7709654775,92,20,0,77.0,34.1,66.1,34.8,66.5,458.9,316.7,493.6,383.2,266.4,90.1,0.0,43.4,0.1,43.4,0.0,0.0,227.1,249.8,493.6,383.2,2107.5,1662.6,435.2,23.1,2.4,2.5,434.1,8.0,2452.9,2452.9,1604.5,26.6,2.4,0.0
2012,СИНТАГМА,7710612748,51,84,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,830.5,841.1,26.3,22.3,700.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,830.5,841.1,7088.5,6430.1,0.0,0.0,13.8,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,ЯЗУР,7723560381,51,8,0,77.0,18.4,21.4,0.0,0.0,0.0,0.0,126.6,115.2,1.4,0.5,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,126.6,115.2,4256.6,1940.3,0.0,0.0,1.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,ТрансЛес,7708586346,63,40,0,77.0,934.3,953.8,944.7,962.4,1219.1,1356.8,2163.8,2319.2,1225.8,741.0,577.5,770.0,585.8,777.7,0.0,0.0,352.2,800.5,2163.8,2319.2,3912.3,5387.8,1131.8,1197.4,81.8,87.8,1128.2,1116.1,4490.0,4215.3,2035.2,464.4,81.8,228.3
2012,Стройкомплекс,7729539481,45,21,0,77.0,11.7,10.4,392.9,392.9,4291.7,926.2,4684.6,1319.1,565.2,110.7,0.0,0.0,0.0,0.0,449.5,436.0,4119.4,1208.3,4684.6,1319.1,1977.8,474.7,76.6,-2.8,74.4,15.9,464.9,123.1,4148.1,4071.6,4355.7,28.7,24.1,4.3
2012,Приосколье - М,7737509459,51,32,1,77.0,6.8,6.8,9.6,9.6,314.3,262.0,323.9,271.6,-37.9,-35.6,0.0,0.0,0.1,0.0,0.0,0.0,361.8,307.2,323.9,271.6,6353.4,5161.9,144.6,63.1,0.0,0.0,-1.0,-12.9,6299.8,6299.8,6166.0,73.2,0.0,1.7
2012,НЭО Центр,7706605603,74,14,0,77.0,14.1,15.6,17.7,20.7,288.9,313.6,306.6,334.4,78.4,12.4,0.0,25.0,0.0,25.0,0.0,60.5,228.2,297.0,306.6,334.4,1071.1,791.3,105.6,47.9,2.6,17.3,87.4,16.1,1269.2,1236.9,609.8,283.4,3.0,6.3
2012,Бриз МН,7709655987,52,48,0,77.0,113.9,79.3,113.9,79.3,541.6,382.4,655.6,461.7,646.8,362.7,0.0,0.0,0.0,0.0,0.0,0.0,8.7,99.0,655.6,461.7,1590.0,1518.5,336.2,452.5,0.0,0.0,284.1,432.2,1608.1,1603.6,1565.9,38.5,0.0,0.0
2012,Компания Сидеро,7736633083,51,12,22,77.0,0.1,0.1,0.0,0.0,0.0,0.0,716.4,293.9,0.6,0.4,0.0,0.0,0.0,0.0,56.1,4.9,0.0,0.0,716.4,293.9,1686.0,711.4,0.0,0.0,5.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,СтройМаркет,7710893295,51,53,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,836.8,116.4,0.3,0.1,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.8,116.4,1052.7,79.9,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,СтройКапитал,7701926378,45,2,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.8,1396.3,7.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.8,1396.3,1311.8,345.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Темп,7701926988,51,87,5,77.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1056.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,"Компания ""Трейд Ойл""",7736632682,51,51,2,77.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,35.9,0.0,1323.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Строительные Технологии,7733773406,45,21,0,77.0,0.0,0.0,0.0,0.0,2974.8,2160.2,2974.8,2160.2,2.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2972.1,2159.3,2974.8,2160.2,4993.1,2468.0,2.3,0.7,0.0,0.0,2.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0
2012,ТризаПак,7707754301,51,19,0,77.0,0.0,0.0,0.0,0.0,976.1,0.1,976.1,0.1,1.2,-0.0,481.9,0.0,481.9,0.0,18.0,0.1,492.9,0.1,976.1,0.1,2020.4,0.0,19.4,0.0,18.0,0.0,1.7,-0.1,1683.9,1683.0,1988.2,5.2,0.0,0.0
2012,Астил,7710893425,51,57,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,135.8,84.1,23.5,3.9,0.0,0.0,0.0,0.0,43.5,17.1,0.0,0.0,135.8,84.1,1764.2,139.9,0.0,0.0,3.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Норднефтегаз,7202146277,51,51,0,72.0,0.0,0.0,0.0,0.0,1268.6,1143.9,1268.6,1143.9,24.0,20.9,0.0,0.0,0.0,0.0,295.9,95.1,1244.7,1123.0,1268.6,1143.9,9180.5,8457.5,16.7,3.9,12.8,6.1,4.4,6.0,10398.2,10102.5,10405.6,0.4,12.6,0.0
2012,Компания Верес,7710621774,51,17,0,77.0,1.7,1.2,1.7,1.2,370.9,424.4,372.5,425.6,14.3,-65.9,0.0,0.0,0.1,0.0,65.4,62.7,358.2,491.5,372.5,425.6,1257.6,1424.3,125.0,98.2,3.5,3.4,1.3,0.1,1151.2,1119.2,1083.2,81.2,3.3,1.2
2012,Домостроитель-Девелопмент,5050055822,74,14,0,50.0,147.6,41.0,0.0,0.0,0.0,0.0,2065.5,5536.0,537.9,403.2,0.0,302.2,0.0,0.0,1230.7,4488.2,0.0,0.0,2065.5,5536.0,3248.6,3545.5,0.0,0.0,25.2,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Голдман Сакс,7710619750,65,23,2,77.0,0.1,0.4,272.7,278.3,5806.0,2758.6,6078.7,3036.9,928.8,874.6,0.0,0.0,42.2,185.7,4114.4,1173.6,5107.7,1976.6,6078.7,3036.9,190631.2,257918.2,189.6,156.2,179.7,130.2,69.9,-155.6,147984.5,223.3,102.5,302.5,114.4,0.0
2012,ТЕЛЕКОНТАКТ,7708590102,51,70,0,77.0,5.8,4.7,67.2,6.9,196.6,169.3,263.8,176.3,22.1,16.2,0.0,0.0,0.2,0.2,0.0,0.0,241.5,159.8,263.8,176.3,1041.5,756.6,15.1,10.7,3.0,0.5,10.7,7.9,1016.4,1007.5,945.2,20.5,0.0,0.0
2012,Ла Редут Рус,7710616929,52,6,0,77.0,15.9,16.8,20.5,29.6,705.9,675.6,726.4,705.3,497.8,546.5,0.0,0.0,0.1,0.0,0.0,0.0,228.4,158.7,726.4,705.3,2595.8,2727.1,199.8,312.8,0.0,0.0,205.3,217.7,2559.4,2556.4,2211.7,64.1,0.0,4.1
2012,ХОМКАР,7723562195,51,8,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,650.4,547.2,2.9,2.1,485.0,484.5,0.0,0.0,0.0,0.0,0.0,0.0,650.4,547.2,4973.7,4071.7,0.0,0.0,2.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Агро-Фуд РТФ,7707578416,51,32,1,77.0,4.0,5.2,2.8,3.3,440.0,324.5,442.9,327.8,1.1,-2.6,96.5,149.2,96.9,149.4,103.1,69.3,345.0,181.0,442.9,327.8,1846.6,1579.7,-23.3,-71.4,13.5,19.1,3.7,-15.0,2029.1,1976.1,1811.2,18.3,14.0,0.0
2012,ЮНОТЭК,7708589322,51,55,0,77.0,0.0,0.0,0.0,0.0,21.7,25.7,21.7,25.7,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,20.1,24.4,21.7,25.7,1779.4,2431.8,0.3,2.9,0.0,2.4,0.4,0.4,1655.9,1369.8,1097.7,2.0,0.0,0.0
2012,Логос Терминал,7729540977,63,40,0,77.0,27.4,15.3,0.0,0.0,0.0,0.0,191.4,93.7,3.3,2.2,0.0,0.0,0.0,0.0,51.7,23.9,0.0,0.0,191.4,93.7,1016.3,668.5,0.0,0.0,6.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,СМ ТРЭЙД,7737509875,51,87,5,77.0,5.0,5.5,5.0,5.5,228.2,241.2,233.2,246.7,-2.7,-16.4,46.9,46.9,46.9,46.9,3.2,3.1,189.0,216.2,233.2,246.7,1042.0,929.3,16.6,9.1,0.2,0.3,16.6,7.4,1226.8,1225.0,1128.8,51.6,0.2,0.0
2012,"Торговый Дом ""Белагро""",7704587684,51,21,0,77.0,0.3,0.6,0.3,0.6,504.7,528.6,505.0,529.3,25.1,13.1,0.0,0.0,0.0,0.0,34.4,1.6,479.9,516.2,505.0,529.3,3144.0,1714.6,103.6,-0.4,0.0,1.0,13.0,0.6,3165.6,2920.0,2789.0,7.6,2.2,0.0
2012,ЛСР. Базовые-М,7722750076,51,53,24,77.0,244.1,263.6,272.2,366.7,756.7,367.4,1028.8,734.1,641.5,327.6,0.0,0.0,21.2,34.4,46.0,0.0,366.2,372.2,1028.8,734.1,1819.4,855.6,9.4,-21.9,7.3,4.2,396.4,-155.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Маркетинг Лидер Групп,7715588961,74,84,0,77.0,1.3,1.5,1.3,1.5,392.5,233.6,393.8,235.1,16.7,15.2,0.0,0.0,0.0,0.0,8.8,8.8,377.1,219.9,393.8,235.1,1787.0,1357.5,7.8,6.6,3.1,0.0,2.5,4.5,2927.9,2026.3,1912.0,66.3,0.0,0.0
2012,МЕТПРОМГРУПП,7734537592,51,52,0,77.0,1.5,2.2,2.5,3.5,746.6,738.6,749.2,742.1,18.0,35.0,0.0,0.0,0.0,0.0,626.6,655.7,731.1,707.1,749.2,742.1,3112.1,5037.6,41.0,139.5,37.5,27.7,24.4,43.4,3233.0,3158.1,3069.6,42.5,32.7,0.0
2012,Техремонт,7701642217,50,10,0,77.0,0.6,0.7,0.6,0.7,262.5,178.0,263.1,178.8,9.2,6.9,105.0,87.9,105.0,87.9,37.8,33.8,148.9,84.0,263.1,178.8,1662.1,1434.0,27.8,17.8,14.3,12.9,12.2,5.5,2028.4,2002.6,1929.8,11.6,13.0,0.0
2012,1Колесо,7702594206,50,30,1,77.0,5.5,3.2,5.6,3.3,367.4,275.0,373.0,278.3,5.1,9.4,0.0,0.0,0.0,0.0,321.2,174.0,368.0,268.9,373.0,278.3,1459.0,1138.6,54.0,21.9,52.5,18.4,0.9,1.1,1427.5,1427.5,1469.7,8.0,50.8,4.3
2012,Сток-Холдинг,7733561850,51,41,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,777.5,267.8,0.7,0.5,150.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,777.5,267.8,1089.8,338.7,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Геральд,7709658191,51,19,0,77.0,0.0,0.0,0.0,0.0,2828.9,1089.5,2828.9,1089.5,1.2,0.5,0.0,0.0,0.0,0.0,806.6,0.0,2827.6,1088.9,2828.9,1089.5,3654.9,1128.6,1.9,0.4,50.3,0.0,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2012,СпектрСтрой,7701643203,45,2,0,77.0,19.1,4.4,81.6,56.8,951.2,1699.6,1032.8,1756.4,142.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,890.9,1620.4,1032.8,1756.4,1673.0,3108.1,25.6,57.8,0.0,13.9,11.7,49.9,0.0,0.0,0.0,0.0,0.0,0.0
